family,size,mincut,contract,fastcut,contract_time,fastcut_time,contract_success,fastcut_success
complete_graph,140,139,139,139,17.208,567.108,1,1
complete_graph,140,139,139,139,17.657,567.9,1,1
complete_graph,140,139,139,139,16.277,572.535,1,1
complete_graph,140,139,139,139,17.602,588.137,1,1
complete_graph,140,139,139,139,16.324,543.915,1,1
complete_graph,140,139,139,139,16.679,558.245,1,1
complete_graph,140,139,139,139,17.509,568.596,1,1
complete_graph,140,139,139,139,17.418,593.726,1,1
complete_graph,140,139,139,139,15.972,542.339,1,1
complete_graph,140,139,139,139,16.78,549.324,1,1
complete_graph,140,139,139,139,17.253,559.691,1,1
complete_graph,140,139,139,139,24.393,569.893,1,1
complete_graph,140,139,139,139,16.927,552.781,1,1
complete_graph,140,139,139,139,16.972,558.053,1,1
complete_graph,140,139,139,139,17.848,609.981,1,1
complete_graph,140,139,139,139,17.863,567.896,1,1
complete_graph,140,139,139,139,17.752,575.343,1,1
complete_graph,140,139,139,139,17.181,543.197,1,1
complete_graph,150,149,149,149,25.728,647.511,1,1
complete_graph,150,149,149,149,21.543,644.743,1,1
complete_graph,150,149,149,149,23.546,602.83,1,1
complete_graph,150,149,149,149,20.558,670.618,1,1
complete_graph,150,149,149,149,21.597,603.411,1,1
complete_graph,150,149,149,149,20.352,599.43,1,1
complete_graph,150,149,149,149,20.201,640.922,1,1
complete_graph,150,149,149,149,20.754,635.699,1,1
complete_graph,150,149,149,149,23.292,606.198,1,1
complete_graph,150,149,149,149,20.939,649.539,1,1
complete_graph,150,149,149,149,20.831,618.38,1,1
complete_graph,150,149,149,149,21.052,598.81,1,1
complete_graph,150,149,149,149,19.703,616.431,1,1
complete_graph,150,149,149,149,21.375,602.029,1,1
complete_graph,150,149,149,149,21.884,593.24,1,1
complete_graph,150,149,149,149,20.526,591.625,1,1
complete_graph,150,149,149,149,20.054,633.446,1,1
complete_graph,150,149,149,149,20.549,613.964,1,1
complete_graph,150,149,149,149,20.022,592.491,1,1
complete_graph,150,149,149,149,21.417,658.627,1,1
complete_graph,150,149,149,149,20.106,598.591,1,1
complete_graph,150,149,149,149,20.265,593.004,1,1
complete_graph,150,149,149,149,20.87,599.267,1,1
complete_graph,150,149,149,149,21.332,624.985,1,1
complete_graph,150,149,149,149,20.373,604.242,1,1
complete_graph,150,149,296,149,21.42,619.922,0,1
complete_graph,150,149,149,149,22.166,658.089,1,1
complete_graph,150,149,149,149,21.515,617.367,1,1
complete_graph,150,149,149,149,21.487,622.228,1,1
complete_graph,150,149,149,149,21.211,643.754,1,1
complete_graph,160,159,159,159,28.564,1256.05,1,1
complete_graph,160,159,159,159,26.791,1228.5,1,1
complete_graph,160,159,159,159,26.411,1220.28,1,1
complete_graph,160,159,159,159,28.082,1229.09,1,1
complete_graph,160,159,159,159,25.696,1188.71,1,1
complete_graph,160,159,159,159,25.273,1183.22,1,1
complete_graph,160,159,159,159,26.87,1241.63,1,1
complete_graph,160,159,159,159,25.335,1199.04,1,1
complete_graph,160,159,159,159,44.398,1167.3,1,1
