family,size,mincut,contract,fastcut,contract_time,fastcut_time,contract_success,fastcut_success
watts_strogatz_graph,110,17,17,20,3.814,217.584,1,0
watts_strogatz_graph,110,17,26,17,3.877,206.311,0,1
watts_strogatz_graph,110,17,28,17,3.788,206.317,0,1
watts_strogatz_graph,110,17,24,17,4.081,214.773,0,1
watts_strogatz_graph,110,17,24,17,4.155,212.233,0,1
watts_strogatz_graph,110,17,26,17,3.975,214.203,0,1
watts_strogatz_graph,110,17,52,20,5.199,207.189,0,0
watts_strogatz_graph,110,17,28,17,4.023,210.645,0,1
watts_strogatz_graph,110,17,21,17,4.083,207.071,0,1
watts_strogatz_graph,110,17,23,17,3.839,204.704,0,1
watts_strogatz_graph,110,17,22,17,3.974,222.469,0,1
watts_strogatz_graph,110,17,30,17,4.142,214.784,0,1
watts_strogatz_graph,110,17,25,17,4.242,207.722,0,1
watts_strogatz_graph,110,17,24,17,3.612,207.979,0,1
watts_strogatz_graph,110,17,26,17,4.079,216.675,0,1
watts_strogatz_graph,110,17,21,17,4.171,219.284,0,1
watts_strogatz_graph,110,17,20,17,4.088,205.261,0,1
watts_strogatz_graph,110,17,23,17,4.039,205.436,0,1
watts_strogatz_graph,120,22,30,22,5.507,507.361,0,1
watts_strogatz_graph,120,22,28,22,6.095,451.6,0,1
watts_strogatz_graph,120,22,30,22,5.43,447.299,0,1
watts_strogatz_graph,120,22,36,22,5.551,447.491,0,1
watts_strogatz_graph,120,22,29,22,5.498,426.719,0,1
watts_strogatz_graph,120,22,25,22,5.428,483.904,0,1
watts_strogatz_graph,120,22,26,22,5.173,421.431,0,1
watts_strogatz_graph,120,22,33,22,5.5,451.172,0,1
watts_strogatz_graph,120,22,30,22,5.712,441.97,0,1
watts_strogatz_graph,120,22,29,22,5.604,435.569,0,1
watts_strogatz_graph,120,22,35,22,5.112,457.162,0,1
watts_strogatz_graph,120,22,26,22,6.101,461.068,0,1
watts_strogatz_graph,120,22,22,22,5.733,438.282,1,1
watts_strogatz_graph,120,22,28,22,5.269,439.193,0,1
watts_strogatz_graph,120,22,27,25,5.163,465.688,0,0
watts_strogatz_graph,120,22,28,22,5.655,429.8,0,1
watts_strogatz_graph,120,22,22,22,5.448,438.58,1,1
watts_strogatz_graph,120,22,22,22,6.054,478.953,1,1
watts_strogatz_graph,120,22,30,22,5.704,446.895,0,1
watts_strogatz_graph,120,22,30,22,5.492,476.421,0,1
watts_strogatz_graph,120,22,27,22,5.957,420.95,0,1
watts_strogatz_graph,120,22,28,22,6.387,427.441,0,1
watts_strogatz_graph,120,22,33,22,5.212,435.921,0,1
watts_strogatz_graph,120,22,29,22,5.443,426.834,0,1
watts_strogatz_graph,120,22,29,22,5.468,468.591,0,1
watts_strogatz_graph,120,22,29,22,5.42,430.653,0,1
watts_strogatz_graph,120,22,33,22,5.625,441.735,0,1
watts_strogatz_graph,120,22,32,25,5.381,450.822,0,0
watts_strogatz_graph,120,22,27,22,5.485,490.27,0,1
watts_strogatz_graph,120,22,25,22,5.35,431.068,0,1
watts_strogatz_graph,130,25,34,25,8.346,488.104,0,1
watts_strogatz_graph,130,25,36,25,7.172,491.4,0,1
watts_strogatz_graph,130,25,29,25,7.487,507.089,0,1
watts_strogatz_graph,130,25,30,25,6.992,469.247,0,1
watts_strogatz_graph,130,25,36,25,6.848,464.711,0,1
watts_strogatz_graph,130,25,30,25,6.619,470.799,0,1
watts_strogatz_graph,130,25,31,25,7.26,495.912,0,1
watts_strogatz_graph,130,25,31,25,6.975,498.769,0,1
watts_strogatz_graph,130,25,32,25,7.224,484.129,0,1
watts_strogatz_graph,130,25,33,25,7.161,465.539,0,1
watts_strogatz_graph,130,25,25,25,6.97,476.164,1,1
watts_strogatz_graph,130,25,34,25,8.389,477.729,0,1
watts_strogatz_graph,130,25,29,25,6.52,447.725,0,1
watts_strogatz_graph,130,25,35,25,6.664,449.773,0,1
watts_strogatz_graph,130,25,29,25,6.547,461.843,0,1
watts_strogatz_graph,130,25,30,25,6.902,506.598,0,1
watts_strogatz_graph,130,25,30,25,6.48,473.484,0,1
watts_strogatz_graph,130,25,30,25,6.968,454.381,0,1
watts_strogatz_graph,130,25,27,25,6.416,466.268,0,1
watts_strogatz_graph,130,25,30,25,6.769,491.031,0,1
watts_strogatz_graph,130,25,32,25,7.25,468.085,0,1
watts_strogatz_graph,130,25,33,25,6.364,451.848,0,1
